commit 1f131fbe7799b9c3d4a775798b90760f7c11ef33
Merge: 53a03b5 6908e4e
Author: bors <bors@rust-lang.org>
Date:   Mon Mar 28 10:37:30 2016 -0700

    Auto merge of #32560 - alexcrichton:metadata-for-our-crates, r=nikomatsakis
    
    mk: Add `-C metadata` for compiling crates we ship
    
    This should re-enable all external builds of crates with the same name. Right
    now Cargo doesn't pass `-C metadata` for the top-level library being compiled,
    so if that library is called `libc`, for example, then it won't be able to link
    to the standard library which *also* has a `libc` library compiled without `-C
    metadata`. This can result in naming conflicts which need to be resolved.
    
    By passing `-C metadata` to the in-tree crates we ship it should add some extra
    salt to all symbol names to ensure that they don't collide.
    
    Closes #32532
rustc: ./hyper.0.5.0
cargo rustc -- -Ztime-passes -Zinput-stats
   Compiling hyper v0.5.0 (file:///root/benchmarks/hyper.0.5.0)
time: 0.030; rss: 45MB	parsing
Lines of code:             9154
Pre-expansion node count:  45594
time: 0.009; rss: 45MB	configuration 1
time: 0.000; rss: 45MB	recursion limit
time: 0.000; rss: 45MB	gated macro checking
time: 0.000; rss: 45MB	crate injection
time: 0.004; rss: 51MB	macro loading
time: 0.000; rss: 51MB	plugin loading
time: 0.000; rss: 51MB	plugin registration
time: 0.188; rss: 60MB	expansion
time: 0.005; rss: 60MB	complete gated feature checking 1
time: 0.033; rss: 60MB	configuration 2
time: 0.000; rss: 60MB	gated configuration checking
time: 0.013; rss: 60MB	maybe building test harness
time: 0.010; rss: 60MB	prelude injection
time: 0.001; rss: 60MB	checking that all macro invocations are gone
time: 0.000; rss: 60MB	checking for inline asm in case the target doesn't support it
time: 0.002; rss: 60MB	complete gated feature checking 2
time: 0.001; rss: 60MB	const fn bodies and arguments
Post-expansion node count: 107125
time: 0.010; rss: 60MB	assigning node ids
time: 0.011; rss: 66MB	lowering ast -> hir
time: 0.004; rss: 68MB	indexing hir
time: 0.001; rss: 68MB	attribute checking
time: 0.006; rss: 68MB	early lint checks
time: 0.004; rss: 65MB	external crate/lib resolution
time: 0.001; rss: 65MB	language item collection
time: 0.023; rss: 84MB	resolution
time: 0.002; rss: 84MB	lifetime resolution
time: 0.000; rss: 84MB	looking for entry point
time: 0.000; rss: 84MB	looking for plugin registrar
time: 0.006; rss: 86MB	region resolution
time: 0.001; rss: 86MB	loop checking
time: 0.001; rss: 86MB	static item recursion checking
time: 0.013; rss: 88MB	type collecting
time: 0.000; rss: 88MB	variance inference
time: 0.538; rss: 111MB	coherence checking
time: 0.077; rss: 111MB	wf checking
time: 0.029; rss: 114MB	item-types checking
time: 0.486; rss: 133MB	item-bodies checking
time: 0.000; rss: 133MB	drop-impl checking
time: 0.037; rss: 136MB	const checking
time: 0.009; rss: 136MB	privacy checking
time: 0.001; rss: 136MB	stability index
time: 0.004; rss: 136MB	intrinsic checking
time: 0.002; rss: 136MB	effect checking
time: 0.012; rss: 136MB	match checking
time: 0.005; rss: 136MB	liveness checking
time: 0.033; rss: 136MB	rvalue checking
time: 0.047; rss: 141MB	MIR dump
time: 0.028; rss: 144MB	MIR passes
time: 0.066; rss: 144MB	borrow checking
time: 0.003; rss: 144MB	reachability checking
time: 0.006; rss: 144MB	death checking
time: 0.006; rss: 144MB	stability checking
time: 0.000; rss: 144MB	unused lib feature checking
time: 0.048; rss: 144MB	lint checking
time: 0.000; rss: 144MB	resolving dependency formats
  time: 0.189; rss: 157MB	translation item collection
  time: 0.138; rss: 287MB	write metadata
time: 1.458; rss: 287MB	translation
  time: 0.096; rss: 168MB	llvm function passes [0]
  time: 0.047; rss: 169MB	llvm module passes [0]
  time: 1.617; rss: 174MB	codegen passes [0]
  time: 0.001; rss: 123MB	codegen passes [0]
time: 1.954; rss: 122MB	LLVM passes
time: 0.171; rss: 120MB	linking
done
