commit ad264f7f39b6113fb87a489d72d31abbc03ab148
Merge: af87681 536c315
Author: bors <bors@rust-lang.org>
Date:   Fri Jul 22 11:30:29 2016 -0700

    Auto merge of #34924 - cgswords:empty_delim, r=nrc
    
    Added empty CloseDelim to tokens for future use.
    
    Description says it all. I added a new DelimToken type, Empty, to indicate a Delimited tokenstream with no actual delimiters (which are variously useful for constructing macro output).
    
    r? @nrc
rustc: ./inflate-0.1.0
cargo rustc -- -Ztime-passes -Zinput-stats
   Compiling inflate v0.1.0 (file:///root/benchmarks/inflate-0.1.0)
time: 0.004; rss: 80MB	parsing
Lines of code:             956
Pre-expansion node count:  4738
time: 0.001; rss: 84MB	configuration
time: 0.000; rss: 84MB	recursion limit
time: 0.000; rss: 84MB	crate injection
time: 0.000; rss: 84MB	plugin loading
time: 0.000; rss: 84MB	plugin registration
time: 0.093; rss: 123MB	expansion
time: 0.000; rss: 123MB	maybe building test harness
time: 0.004; rss: 123MB	assigning node ids
Post-expansion node count: 55769
time: 0.000; rss: 123MB	checking for inline asm in case the target doesn't support it
time: 0.000; rss: 123MB	complete gated feature checking
time: 0.005; rss: 123MB	collecting defs
time: 0.001; rss: 123MB	external crate/lib resolution
time: 0.003; rss: 123MB	early lint checks
time: 0.000; rss: 123MB	AST validation
time: 0.010; rss: 125MB	name resolution
time: 0.006; rss: 129MB	lowering ast -> hir
time: 0.001; rss: 131MB	indexing hir
time: 0.001; rss: 131MB	attribute checking
time: 0.001; rss: 129MB	language item collection
time: 0.001; rss: 129MB	lifetime resolution
time: 0.000; rss: 129MB	looking for entry point
time: 0.000; rss: 129MB	looking for plugin registrar
time: 0.003; rss: 130MB	region resolution
time: 0.000; rss: 130MB	loop checking
time: 0.000; rss: 130MB	static item recursion checking
time: 0.000; rss: 130MB	load_dep_graph
time: 0.002; rss: 131MB	type collecting
time: 0.000; rss: 131MB	variance inference
time: 0.010; rss: 132MB	coherence checking
time: 0.002; rss: 133MB	wf checking
time: 0.002; rss: 133MB	item-types checking
time: 3.441; rss: 150MB	item-bodies checking
time: 0.000; rss: 150MB	drop-impl checking
time: 0.015; rss: 150MB	const checking
time: 0.001; rss: 150MB	privacy checking
time: 0.000; rss: 150MB	stability index
time: 0.001; rss: 150MB	intrinsic checking
time: 0.001; rss: 150MB	effect checking
time: 0.005; rss: 150MB	match checking
time: 0.065; rss: 148MB	liveness checking
time: 0.011; rss: 148MB	rvalue checking
time: 0.038; rss: 163MB	MIR dump
time: 0.023; rss: 161MB	MIR passes
time: 0.210; rss: 161MB	borrow checking
time: 0.000; rss: 161MB	reachability checking
time: 0.003; rss: 161MB	death checking
time: 0.002; rss: 161MB	stability checking
time: 0.000; rss: 161MB	unused lib feature checking
time: 0.020; rss: 161MB	lint checking
time: 0.000; rss: 161MB	resolving dependency formats
time: 0.124; rss: 160MB	Prepare MIR codegen passes
  time: 0.003; rss: 161MB	write metadata
  time: 0.010; rss: 163MB	translation item collection
  time: 0.001; rss: 163MB	codegen unit partitioning
  time: 0.002; rss: 184MB	internalize symbols
time: 0.825; rss: 178MB	translation
time: 0.000; rss: 178MB	assert dep graph
time: 0.000; rss: 178MB	serialize dep graph
  time: 0.296; rss: 146MB	llvm function passes [0]
  time: 0.075; rss: 146MB	llvm module passes [0]
  time: 4.605; rss: 149MB	codegen passes [0]
  time: 0.001; rss: 148MB	codegen passes [0]
time: 5.215; rss: 148MB	LLVM passes
time: 0.034; rss: 137MB	linking
done
