commit 000000

Date:   2015-05-20-00-00
rustc: ./hyper.0.5.0
cargo rustc -- -Ztime-passes
   Compiling hyper v0.5.0 (file:///root/benchmarks/hyper.0.5.0)
time: 0.031 	parsing
time: 0.000 	recursion limit
time: 0.010 	configuration 1
time: 0.000 	gated macro checking
time: 0.000 	crate injection
time: 0.007 	macro loading
time: 0.000 	plugin loading
time: 0.000 	plugin registration
time: 0.204 	expansion
time: 0.005 	complete gated feature checking 1
time: 0.034 	configuration 2
time: 0.014 	maybe building test harness
time: 0.011 	prelude injection
time: 0.000 	checking that all macro invocations are gone
time: 0.002 	complete gated feature checking 2
time: 0.012 	assigning node ids and indexing ast
time: 0.002 	external crate/lib resolution
time: 0.001 	language item collection
time: 0.035 	resolution
time: 0.001 	lifetime resolution
time: 0.000 	looking for entry point
time: 0.000 	looking for plugin registrar
time: 0.007 	region resolution
time: 0.001 	loop checking
time: 0.000 	static item recursion checking
time: 0.011 	type collecting
time: 0.002 	variance inference
time: 0.096 	coherence checking
time: 1.108 	type checking
time: 0.132 	const checking
time: 0.011 	privacy checking
time: 0.000 	stability index
time: 0.004 	intrinsic checking
time: 0.002 	effect checking
time: 0.017 	match checking
time: 0.005 	liveness checking
time: 0.123 	borrow checking
time: 0.123 	rvalue checking
time: 0.002 	reachability checking
time: 0.008 	death checking
time: 0.204 	stability checking
time: 0.000 	unused lib feature checking
time: 0.243 	lint checking
time: 0.000 	resolving dependency formats
time: 3.098 	translation
  time: 0.145 	llvm function passes
  time: 0.051 	llvm module passes
  time: 2.712 	codegen passes
  time: 0.001 	codegen passes
time: 3.181 	LLVM passes
time: 0.201 	linking
done
