commit 000000

Date:   2015-04-17-00-00
rustc: ./regex.0.1.30
cargo rustc -- -Ztime-passes
   Compiling regex v0.1.30 (file:///root/benchmarks/regex.0.1.30)
time: 0.045 	parsing
time: 0.000 	recursion limit
time: 0.012 	configuration 1
time: 0.000 	gated macro checking
time: 0.000 	crate injection
time: 0.005 	macro loading
time: 0.000 	plugin loading
time: 0.000 	plugin registration
time: 0.054 	expansion
time: 0.001 	complete gated feature checking 1
time: 0.014 	configuration 2
time: 0.007 	maybe building test harness
time: 0.006 	prelude injection
time: 0.000 	checking that all macro invocations are gone
time: 0.000 	complete gated feature checking 2
time: 0.007 	assigning node ids and indexing ast
time: 0.000 	external crate/lib resolution
time: 0.000 	language item collection
time: 0.012 	resolution
time: 0.000 	lifetime resolution
time: 0.000 	looking for entry point
time: 0.000 	looking for plugin registrar
time: 0.007 	region resolution
time: 0.000 	loop checking
time: 0.001 	static item recursion checking
time: 0.003 	type collecting
time: 0.001 	variance inference
time: 0.182 	coherence checking
time: 0.359 	type checking
time: 0.088 	const checking
time: 0.004 	privacy checking
time: 0.000 	stability index
time: 0.001 	intrinsic checking
time: 0.000 	effect checking
time: 0.003 	match checking
time: 0.002 	liveness checking
time: 0.024 	borrow checking
time: 0.022 	rvalue checking
time: 0.000 	reachability checking
time: 0.002 	death checking
time: 0.040 	stability checking
time: 0.000 	unused lib feature checking
time: 0.064 	lint checking
time: 0.000 	resolving dependency formats
time: 1.199 	translation
  time: 0.034 	llvm function passes
  time: 0.014 	llvm module passes
  time: 0.691 	codegen passes
  time: 0.001 	codegen passes
time: 0.824 	LLVM passes
time: 0.075 	linking
done
