commit e2bd2d83dd620ddf55eb5638c1e74bed616678e8
Merge: b4e8972 bd77b39
Author: bors <bors@rust-lang.org>
Date:   Fri Oct 7 00:51:28 2016 -0700

    Auto merge of #36940 - eulerdisk:incr_test_for_hash_trait, r=michaelwoerister
    
    Test Case for Incr. Comp. Hash for traits #36681.
    
    Fixes #36681
    Part of #36350
    
    Currently, the following tests fail:
    
    Unsafe modifier
    Extern modifier
    Extern c to rust-intrinsic
    Trait unsafety
    Change type of method parameter (&i32 => &mut i32)
    Mode of self parameter
    
    r? @michaelwoerister
rustc: ./piston-image-0.10.3
cargo rustc -- -Ztime-passes -Zinput-stats
   Compiling image v0.10.3 (file:///root/benchmarks/piston-image-0.10.3)
time: 0.044; rss: 56MB	parsing
Lines of code:             12000
Pre-expansion node count:  90272
time: 0.000; rss: 56MB	recursion limit
time: 0.000; rss: 56MB	crate injection
time: 0.000; rss: 56MB	plugin loading
time: 0.000; rss: 56MB	plugin registration
time: 0.078; rss: 94MB	expansion
time: 0.000; rss: 94MB	maybe building test harness
time: 0.002; rss: 94MB	maybe creating a macro crate
Post-expansion node count: 148999
time: 0.000; rss: 94MB	checking for inline asm in case the target doesn't support it
time: 0.003; rss: 94MB	complete gated feature checking
time: 0.006; rss: 94MB	early lint checks
time: 0.001; rss: 94MB	AST validation
time: 0.021; rss: 96MB	name resolution
time: 0.013; rss: 109MB	lowering ast -> hir
time: 0.003; rss: 113MB	indexing hir
time: 0.002; rss: 113MB	attribute checking
time: 0.002; rss: 101MB	language item collection
time: 0.003; rss: 101MB	lifetime resolution
time: 0.000; rss: 101MB	looking for entry point
time: 0.000; rss: 101MB	looking for plugin registrar
time: 0.011; rss: 107MB	region resolution
time: 0.002; rss: 107MB	loop checking
time: 0.001; rss: 107MB	static item recursion checking
time: 0.055; rss: 107MB	compute_incremental_hashes_map
time: 0.000; rss: 107MB	load_dep_graph
time: 0.025; rss: 108MB	type collecting
time: 0.000; rss: 108MB	variance inference
time: 0.031; rss: 111MB	coherence checking
time: 0.093; rss: 112MB	wf checking
time: 0.144; rss: 118MB	item-types checking
time: 0.901; rss: 133MB	item-bodies checking
time: 0.000; rss: 133MB	drop-impl checking
time: 0.067; rss: 132MB	const checking
time: 0.011; rss: 132MB	privacy checking
time: 0.001; rss: 132MB	stability index
time: 0.008; rss: 132MB	intrinsic checking
time: 0.003; rss: 132MB	effect checking
time: 0.017; rss: 132MB	match checking
time: 0.011; rss: 132MB	liveness checking
time: 0.060; rss: 132MB	rvalue checking
time: 0.103; rss: 174MB	MIR dump
  time: 0.011; rss: 174MB	SimplifyCfg
  time: 0.024; rss: 175MB	QualifyAndPromoteConstants
  time: 0.024; rss: 175MB	TypeckMir
  time: 0.001; rss: 175MB	SimplifyBranches
  time: 0.005; rss: 175MB	SimplifyCfg
time: 0.065; rss: 175MB	MIR passes
time: 0.143; rss: 175MB	borrow checking
time: 0.004; rss: 175MB	reachability checking
time: 0.009; rss: 175MB	death checking
time: 0.010; rss: 175MB	stability checking
time: 0.000; rss: 175MB	unused lib feature checking
time: 0.073; rss: 175MB	lint checking
time: 0.000; rss: 175MB	resolving dependency formats
  time: 0.001; rss: 175MB	NoLandingPads
  time: 0.005; rss: 175MB	SimplifyCfg
  time: 0.013; rss: 177MB	EraseRegions
  time: 0.002; rss: 177MB	AddCallGuards
  time: 0.090; rss: 181MB	ElaborateDrops
  time: 0.001; rss: 181MB	NoLandingPads
  time: 0.009; rss: 181MB	SimplifyCfg
  time: 0.006; rss: 181MB	InstCombine
  time: 0.002; rss: 181MB	Deaggregator
  time: 0.000; rss: 181MB	CopyPropagation
  time: 0.001; rss: 181MB	AddCallGuards
  time: 0.000; rss: 181MB	PreTrans
time: 0.130; rss: 181MB	Prepare MIR codegen passes
  time: 0.073; rss: 183MB	write metadata
  time: 0.465; rss: 195MB	translation item collection
  time: 0.032; rss: 197MB	codegen unit partitioning
  time: 0.029; rss: 318MB	internalize symbols
time: 2.907; rss: 290MB	translation
time: 0.000; rss: 290MB	assert dep graph
time: 0.000; rss: 290MB	serialize dep graph
  time: 0.205; rss: 223MB	llvm function passes [0]
  time: 0.083; rss: 224MB	llvm module passes [0]
  time: 4.104; rss: 228MB	codegen passes [0]
  time: 0.001; rss: 228MB	codegen passes [0]
time: 4.685; rss: 228MB	LLVM passes
time: 0.000; rss: 228MB	serialize work products
time: 0.271; rss: 99MB	linking
done
