commit e3f6a5606e4a0a99501eb9bfee20999f79a2975f
Merge: e64515b b09e8f5
Author: bors <bors@rust-lang.org>
Date:   Wed Oct 28 17:38:10 2015 +0000

    Auto merge of #29233 - angelsl:msvc1, r=alexcrichton
    
    Build compiler-rt/builtins with MSVC.
    
    r? @alexcrichton
rustc: ./piston-image-0.3.11
cargo rustc -- -Ztime-passes
    Updating registry `https://github.com/rust-lang/crates.io-index`
   Compiling byteorder v0.3.13
   Compiling bitflags v0.3.2
   Compiling winapi v0.2.4
   Compiling libc v0.1.10
   Compiling gcc v0.3.19
   Compiling glob v0.2.10
   Compiling lzw v0.8.0
   Compiling color_quant v1.0.0
   Compiling winapi-build v0.1.1
   Compiling rustc-serialize v0.3.16
   Compiling advapi32-sys v0.1.2
   Compiling gif v0.5.1
   Compiling rand v0.3.11
   Compiling miniz-sys v0.1.6
   Compiling flate2 v0.2.9
   Compiling num v0.1.27
   Compiling enum_primitive v0.0.1
   Compiling png v0.3.1
   Compiling image v0.3.11 (file:///root/benchmarks/piston-image-0.3.11)
time: 0.039; rss: 45MB	parsing
time: 0.014; rss: 45MB	configuration 1
time: 0.000; rss: 45MB	recursion limit
time: 0.001; rss: 45MB	gated macro checking
time: 0.000; rss: 45MB	crate injection
time: 0.004; rss: 50MB	macro loading
time: 0.000; rss: 50MB	plugin loading
time: 0.000; rss: 50MB	plugin registration
time: 0.105; rss: 53MB	expansion
time: 0.004; rss: 53MB	complete gated feature checking 1
time: 0.022; rss: 53MB	configuration 2
time: 0.000; rss: 53MB	gated configuration checking
time: 0.011; rss: 53MB	maybe building test harness
time: 0.010; rss: 53MB	prelude injection
time: 0.001; rss: 53MB	checking that all macro invocations are gone
time: 0.000; rss: 53MB	checking for inline asm in case the target doesn't support it
time: 0.003; rss: 53MB	complete gated feature checking 2
time: 0.011; rss: 53MB	assigning node ids
time: 0.012; rss: 64MB	lowering ast -> hir
time: 0.006; rss: 69MB	indexing hir
time: 0.000; rss: 69MB	attribute checking
time: 0.007; rss: 69MB	early lint checks
time: 0.004; rss: 69MB	external crate/lib resolution
time: 0.003; rss: 69MB	language item collection
time: 0.039; rss: 91MB	resolution
time: 0.002; rss: 91MB	lifetime resolution
time: 0.000; rss: 91MB	looking for entry point
time: 0.001; rss: 91MB	looking for plugin registrar
time: 0.010; rss: 97MB	region resolution
time: 0.001; rss: 97MB	loop checking
time: 0.001; rss: 97MB	static item recursion checking
time: 0.013; rss: 97MB	type collecting
time: 0.003; rss: 97MB	variance inference
time: 0.039; rss: 116MB	coherence checking
time: 0.026; rss: 116MB	wf checking (old)
time: 0.050; rss: 121MB	item-types checking
time: 1.595; rss: 152MB	item-bodies checking
time: 0.000; rss: 152MB	drop-impl checking
time: 0.132; rss: 152MB	wf checking (new)
time: 0.078; rss: 154MB	const checking
time: 0.013; rss: 154MB	privacy checking
time: 0.000; rss: 154MB	stability index
time: 0.009; rss: 154MB	intrinsic checking
time: 0.003; rss: 154MB	effect checking
time: 0.024; rss: 154MB	match checking
time: 0.098; rss: 182MB	MIR dump
time: 0.012; rss: 164MB	liveness checking
time: 0.158; rss: 164MB	borrow checking
time: 0.096; rss: 164MB	rvalue checking
time: 0.003; rss: 164MB	reachability checking
time: 0.011; rss: 164MB	death checking
time: 0.008; rss: 164MB	stability checking
time: 0.000; rss: 164MB	unused lib feature checking
time: 0.075; rss: 164MB	lint checking
time: 0.000; rss: 164MB	resolving dependency formats
time: 2.851; rss: 279MB	translation
  time: 0.098; rss: 166MB	llvm function passes [0]
  time: 0.044; rss: 166MB	llvm module passes [0]
  time: 1.751; rss: 215MB	codegen passes [0]
  time: 0.001; rss: 183MB	codegen passes [0]
time: 2.094; rss: 183MB	LLVM passes
time: 0.151; rss: 184MB	linking
done
