commit 8d0dd7876e733555b0284e9b6cbf0f33ed792b67
Merge: 23ccadd 8ab2c20
Author: bors <bors@rust-lang.org>
Date:   Sat Apr 23 18:02:06 2016 -0700

    Auto merge of #33153 - mitaa:rdoc-dejavu, r=alexcrichton
    
    rustdoc: Only record the same impl once
    
    Due to inlining it is possible to visit the same module multiple times during `<Cache as DocFolder>::fold_crate`, so we keep track of the modules we've already visited.
    
    fixes #33054
    
    r? @alexcrichton
rustc: ./jld-day15-parser
cargo rustc -- -Ztime-passes -Zinput-stats
   Compiling day15 v0.1.0 (file:///root/benchmarks/jld-day15-parser)
time: 0.001; rss: 44MB	parsing
Lines of code:             72
Pre-expansion node count:  673
time: 0.000; rss: 48MB	configuration 1
time: 0.000; rss: 48MB	recursion limit
time: 0.000; rss: 48MB	gated macro checking
time: 0.000; rss: 48MB	crate injection
time: 0.003; rss: 51MB	macro loading
time: 0.000; rss: 51MB	plugin loading
time: 0.000; rss: 51MB	plugin registration
time: 0.002; rss: 51MB	expansion
time: 0.000; rss: 51MB	complete gated feature checking 1
time: 0.000; rss: 51MB	configuration 2
time: 0.000; rss: 51MB	gated configuration checking
time: 0.000; rss: 51MB	maybe building test harness
time: 0.000; rss: 51MB	prelude injection
time: 0.000; rss: 51MB	checking that all macro invocations are gone
time: 0.000; rss: 51MB	checking for inline asm in case the target doesn't support it
time: 0.000; rss: 51MB	complete gated feature checking 2
time: 0.000; rss: 51MB	const fn bodies and arguments
Post-expansion node count: 1176
time: 0.000; rss: 51MB	assigning node ids
time: 0.000; rss: 51MB	collecting defs
time: 0.001; rss: 51MB	external crate/lib resolution
time: 0.000; rss: 55MB	lowering ast -> hir
time: 0.000; rss: 55MB	indexing hir
time: 0.000; rss: 55MB	attribute checking
time: 0.000; rss: 55MB	early lint checks
time: 0.000; rss: 55MB	language item collection
time: 0.001; rss: 59MB	name resolution
time: 0.000; rss: 59MB	lifetime resolution
time: 0.000; rss: 59MB	looking for entry point
time: 0.000; rss: 59MB	looking for plugin registrar
time: 0.000; rss: 59MB	region resolution
time: 0.000; rss: 59MB	loop checking
time: 0.000; rss: 59MB	static item recursion checking
time: 0.000; rss: 59MB	load_dep_graph
time: 0.001; rss: 64MB	type collecting
time: 0.000; rss: 64MB	variance inference
time: 0.005; rss: 74MB	coherence checking
time: 0.007; rss: 78MB	wf checking
time: 0.000; rss: 78MB	item-types checking
time: 1.506; rss: 153MB	item-bodies checking
time: 0.000; rss: 153MB	drop-impl checking
time: 0.001; rss: 153MB	const checking
time: 0.000; rss: 153MB	privacy checking
time: 0.000; rss: 153MB	stability index
time: 0.000; rss: 153MB	intrinsic checking
time: 0.000; rss: 153MB	effect checking
time: 0.000; rss: 153MB	match checking
time: 0.000; rss: 153MB	liveness checking
time: 0.002; rss: 153MB	rvalue checking
time: 0.001; rss: 154MB	MIR dump
time: 0.000; rss: 154MB	MIR passes
time: 0.001; rss: 154MB	borrow checking
time: 0.000; rss: 154MB	reachability checking
time: 0.000; rss: 154MB	death checking
time: 0.000; rss: 154MB	stability checking
time: 0.000; rss: 154MB	unused lib feature checking
time: 0.004; rss: 155MB	lint checking
time: 0.001; rss: 155MB	resolving dependency formats
time: 0.000; rss: 155MB	Prepare MIR codegen passes
  time: 12.106; rss: 189MB	translation item collection
  time: 0.001; rss: 189MB	codegen unit partitioning
  time: 0.000; rss: 226MB	write metadata
time: 38.086; rss: 226MB	translation
time: 0.000; rss: 226MB	assert dep graph
time: 0.000; rss: 226MB	serialize dep graph
  time: 0.014; rss: 106MB	llvm function passes [0]
  time: 0.001; rss: 106MB	llvm module passes [0]
  time: 0.272; rss: 111MB	codegen passes [0]
  time: 0.000; rss: 105MB	codegen passes [0]
time: 0.295; rss: 105MB	LLVM passes
  time: 0.115; rss: 105MB	running linker
time: 0.115; rss: 104MB	linking
done
